Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature
461.2188742996341,21.299046904491654,02:00,1,2,76.02508917026935,40.829036,40.828186,14.144160436041204,14.145534436041205,286.143798828125
462.7676187497482,12.416525172908235,02:00,1,5,76.28037671699146,40.829036,40.828186,14.14415740528726,14.145531405287262,287.20654296875
463.4227335763144,14.037019703552703,02:00,1,5,76.38836267741446,40.829036,40.828186,14.14415612328632,14.14553012328632,287.20654296875
466.5823394957442,22.475594894986127,15:00,1,5,76.90917683995784,40.829036,40.828186,14.144149940220998,14.145523940221,288.9638671875
466.0126048921302,13.759815049011138,15:00,1,5,76.81526454265882,40.829036,40.828186,14.144151055140505,14.145525055140505,288.9638671875
464.7010661411277,10.172073952388686,15:00,1,8,76.59907683644961,40.829036,40.828186,14.144153621704175,14.145527621704176,284.764404296875
466.3207334423214,17.211678907340332,02:00,1,13,76.86605496302002,40.829036,40.828186,14.144150452160575,14.145524452160576,280.909423828125
466.8462384804234,10.164086489720733,02:00,1,16,76.95267667259726,40.829036,40.828186,14.144149423794362,14.145523423794362,286.335693359375
467.3420036567068,18.94139439246137,02:00,1,16,77.03439620714948,40.829036,40.828186,14.14414845362639,14.14552245362639,286.335693359375
460.8117799963811,15.738485269001313,15:00,1,16,75.9579857136892,40.829036,40.828186,14.144161232688234,14.145535232688234,287.84033203125
460.1293145324516,14.505746641134762,15:00,1,16,75.84549140644806,40.829036,40.828186,14.14416256821192,14.14553656821192,287.84033203125
458.6603280437903,16.61014050956257,15:00,1,19,75.60335077644895,40.829036,40.828186,14.144165442886688,14.145539442886689,288.921875
467.1965843072912,12.609908293016936,02:00,1,24,77.01042598471834,40.829036,40.828186,14.144148738199007,14.14552273819901,282.9423828125
467.5379292192119,19.63359306169852,02:00,1,24,77.06669162954043,40.829036,40.828186,14.14414807021764,14.14552207021764,282.9423828125
455.560062454887,23.328672954009203,15:00,1,24,75.09231798706928,40.829036,40.828186,14.144171509828306,14.145545509828306,286.735595703125
466.9505728684726,14.69066548944028,02:00,1,27,76.96987464864934,40.829036,40.828186,14.144149219621324,14.145523219621325,283.783935546875
454.2771071725774,17.1410237847543,15:00,1,27,74.88084184163364,40.829036,40.828186,14.144174020456692,14.145548020456692,287.74853515625
453.6211388320626,9.51987346349986,15:00,1,27,74.77271519209823,40.829036,40.828186,14.144175304127884,14.145549304127885,287.74853515625
